seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
8,Display,default,5.0,0.4623908102512359,0.5061555952562691,-8.646508191394142,0.3715241849422455,0.4206011295318603,0.4587604403495788,0.4979938864707947,0.5664451718330383,1.0
8,TV,default,10.0,0.6252326369285583,1.5711101262986562,-60.20440410491592,0.483097106218338,0.5605229139328003,0.6217297911643982,0.6841607689857483,0.7808137536048889,0.0
8,Display,default,10.0,0.1632375866174698,0.1754338553978526,-6.95206107893136,0.1264070123434066,0.1456307768821716,0.1610428094863891,0.1778920888900756,0.20814049243927,1.0
8,TV,ec_centred25_alpha_u05,1.0,6.433700084686279,5.8545600877681325,9.892118079514422,5.982447624206543,6.242851257324219,6.43253755569458,6.6289215087890625,6.883119106292725,0.0
8,Display,ec_centred25_alpha_u05,1.0,2.993049383163452,3.312854454593554,-9.653459752409743,2.726685047149658,2.882380247116089,2.997530937194824,3.095824718475342,3.2553117275238037,0.0
8,TV,ec_centred25_alpha_u05,2.0,5.009762763977051,4.723391330067955,6.062835236329578,4.451881408691406,4.77353048324585,5.013060569763184,5.238825798034668,5.569295883178711,1.0
8,Display,ec_centred25_alpha_u05,2.0,1.5152136087417605,1.6603298045338513,-8.740203024472804,1.3224825859069824,1.4395560026168823,1.5144851207733154,1.5901788473129272,1.706460952758789,1.0
8,TV,ec_centred25_alpha_u05,3.0,4.050535678863525,3.916179360415827,3.430800943535739,3.426934003829956,3.7759411334991455,4.054162502288818,4.311295509338379,4.698596477508545,1.0
8,Display,ec_centred25_alpha_u05,3.0,0.9340022206306458,1.0164334683941227,-8.109851783384435,0.7932243943214417,0.8762603402137756,0.932086944580078,0.9891685843467712,1.0761836767196655,1.0
8,TV,ec_centred25_alpha_u05,5.0,2.849942445755005,2.850402614126576,-0.0161439780222871,2.231539011001587,2.5672948360443115,2.835232734680176,3.1163229942321777,3.549153089523315,1.0
8,Display,ec_centred25_alpha_u05,5.0,0.4694651663303375,0.5061555952562691,-7.248843887096612,0.3865761458873749,0.4339261054992676,0.4664129614830017,0.5026954412460327,0.5571444630622864,1.0
8,TV,ec_centred25_alpha_u05,10.0,1.5021560192108154,1.5711101262986562,-4.388878025392673,1.0538259744644165,1.2769393920898438,1.4737181663513184,1.6988604068756104,2.0778112411499023,1.0
8,Display,ec_centred25_alpha_u05,10.0,0.164970576763153,0.1754338553978526,-5.9642300005154025,0.1317836493253708,0.1502616554498672,0.1634662449359893,0.1786795109510421,0.2020483165979385,1.0
42,TV,truth,1.0,5.870535179062455,,,,,,,,
42,TV,truth,2.0,4.753827972606016,,,,,,,,
42,TV,truth,3.0,3.951643566914736,,,,,,,,
42,TV,truth,5.0,2.8862898713600096,,,,,,,,
42,TV,truth,10.0,1.598081317174851,,,,,,,,
42,Display,truth,1.0,3.3046527395589407,,,,,,,,
42,Display,truth,2.0,1.6542092252483476,,,,,,,,
42,Display,truth,3.0,1.0121716031521877,,,,,,,,
42,Display,truth,5.0,0.5038521234643334,,,,,,,,
42,Display,truth,10.0,0.1745841524732209,,,,,,,,
42,TV,default,1.0,5.907347679138184,5.870535179062455,0.6270723018068747,5.398914813995361,5.694887161254883,5.901890754699707,6.115700721740723,6.421126842498779,1.0
42,Display,default,1.0,3.228469133377075,3.3046527395589407,-2.3053437739432026,2.891860008239746,3.0902328491210938,3.227348804473877,3.3638696670532227,3.563253164291382,1.0
42,TV,default,2.0,3.969774007797241,4.753827972606016,-16.493107645604642,3.5333778858184814,3.791925430297851,3.9662632942199703,4.1486334800720215,4.413702964782715,0.0
42,Display,default,2.0,1.8273526430130005,1.6542092252483476,10.46683908673396,1.5500508546829224,1.705395221710205,1.8220590353012085,1.9445446729660032,2.1191258430480957,1.0
42,TV,default,3.0,2.8895955085754395,3.951643566914736,-26.87610965805034,2.4937219619750977,2.728483200073242,2.8856639862060547,3.0516343116760254,3.291098356246948,0.0
42,Display,default,3.0,1.1993393898010254,1.0121716031521877,18.49170497037702,0.9724501967430116,1.0979881286621094,1.1899325847625732,1.295078992843628,1.4434080123901367,1.0
42,TV,default,5.0,1.7595068216323853,2.8862898713600096,-39.03915060328601,1.4527508020401,1.6325323581695557,1.7531112432479858,1.8807991743087769,2.0747900009155273,0.0
42,Display,default,5.0,0.6469486355781555,0.5038521234643334,28.40049797347963,0.4972992241382599,0.5780923366546631,0.6384099721908569,0.7099989652633667,0.8136612176895142,1.0
42,TV,default,10.0,0.7601077556610107,1.598081317174851,-52.436227900795544,0.5915827751159668,0.6897795796394348,0.7562742829322815,0.8263291120529175,0.9418532848358154,0.0
42,Display,default,10.0,0.2455661296844482,0.1745841524732209,40.65774367585573,0.1789976060390472,0.2138645052909851,0.241547405719757,0.2742059230804443,0.3236524760723114,0.0
42,TV,ec_centred25_alpha_u05,1.0,6.254018783569336,5.870535179062455,6.5323448852600885,5.716814994812012,6.023227214813232,6.2533769607543945,6.472463607788086,6.8259477615356445,1.0
42,Display,ec_centred25_alpha_u05,1.0,3.25227689743042,3.3046527395589407,-1.5849121301474869,2.9317145347595215,3.111961841583252,3.2521727085113525,3.3878061771392822,3.5795650482177734,1.0
42,TV,ec_centred25_alpha_u05,2.0,5.24761438369751,4.753827972606016,10.38713251587864,4.670423984527588,5.004327297210693,5.248323440551758,5.4792585372924805,5.84955358505249,1.0
42,Display,ec_centred25_alpha_u05,2.0,1.7945176362991333,1.6542092252483476,8.481902343986825,1.536202907562256,1.6813234090805054,1.78920578956604,1.9021254777908323,2.072488307952881,1.0
42,TV,ec_centred25_alpha_u05,3.0,4.491103649139404,3.951643566914736,13.65153696404493,3.856750249862671,4.231136322021484,4.492115020751953,4.747555255889893,5.1392035484313965,1.0
42,Display,ec_centred25_alpha_u05,3.0,1.1603437662124634,1.0121716031521877,14.639035772079168,0.9590967893600464,1.0672053098678589,1.1520005464553833,1.2478840351104736,1.389492154121399,1.0
42,TV,ec_centred25_alpha_u05,5.0,3.432844877243042,2.8862898713600096,18.93624792528193,2.7652199268341064,3.1355140209198,3.4251458644866943,3.7026755809783936,4.1270647048950195,1.0
42,Display,ec_centred25_alpha_u05,5.0,0.6151003241539001,0.5038521234643334,22.079533956244557,0.485317051410675,0.5553720593452454,0.6086472272872925,0.6701334714889526,0.762568473815918,1.0
42,TV,ec_centred25_alpha_u05,10.0,2.0445237159729004,1.598081317174851,27.936150307250163,1.4689176082611084,1.773402452468872,2.0239617824554443,2.288210391998291,2.6859796047210693,1.0
42,Display,ec_centred25_alpha_u05,10.0,0.2288183122873306,0.1745841524732209,31.06476678771204,0.1721179038286209,0.2014936655759811,0.2246489524841308,0.2528664469718933,0.2971625328063965,1.0
99,TV,truth,1.0,5.851015689322639,,,,,,,,
99,TV,truth,2.0,4.716504464073664,,,,,,,,
99,TV,truth,3.0,3.9078035602260175,,,,,,,,
99,TV,truth,5.0,2.841578081710171,,,,,,,,
99,TV,truth,10.0,1.564196790180722,,,,,,,,
99,Display,truth,1.0,3.316236184595215,,,,,,,,
99,Display,truth,2.0,1.665918802503892,,,,,,,,
99,Display,truth,3.0,1.0216685040520854,,,,,,,,
99,Display,truth,5.0,0.5100404193067946,,,,,,,,
99,Display,truth,10.0,0.1774389959467856,,,,,,,,
99,TV,default,1.0,6.003878116607666,5.851015689322639,2.612579343514354,5.522947311401367,5.796303749084473,5.99737548828125,6.204596519470215,6.514942169189453,1.0
99,Display,default,1.0,3.566583156585694,3.316236184595215,7.549129737906046,3.2472453117370605,3.436901569366455,3.567444324493408,3.696840763092041,3.890509366989136,1.0
99,TV,default,2.0,3.8333444595336914,4.716504464073664,-18.72488431352367,3.3927385807037354,3.645749092102051,3.8395743370056152,4.012031078338623,4.28159761428833,0.0
99,Display,default,2.0,1.7753801345825195,1.665918802503892,6.570628287171387,1.5420217514038086,1.6702890396118164,1.7702170610427856,1.8696300983428955,2.037388563156128,1.0
99,TV,default,3.0,2.703014612197876,3.9078035602260175,-30.830335493078355,2.3206799030303955,2.5338540077209473,2.705893039703369,2.863278388977051,3.1001546382904053,0.0
99,Display,default,3.0,1.0835314989089966,1.0216685040520854,6.055094642885983,0.9094637632369996,1.0025640726089478,1.0753555297851562,1.1528431177139282,1.2872179746627808,1.0
99,TV,default,5.0,1.5836586952209473,2.841578081710171,-44.26833788541047,1.2968242168426514,1.4595980644226074,1.5828089714050293,1.7019712924957275,1.8841118812561035,0.0
99,Display,default,5.0,0.537346363067627,0.5100404193067946,5.353682321480413,0.4327989220619201,0.4889039695262909,0.5300060510635376,0.5783756971359253,0.66069495677948,1.0
99,TV,default,10.0,0.6540599465370178,1.564196790180722,-58.185571620981925,0.5068569183349609,0.587895929813385,0.652026891708374,0.7145008444786072,0.8187446594238281,0.0
99,Display,default,10.0,0.1846580803394317,0.1774389959467856,4.068488076212473,0.142701655626297,0.1639266163110733,0.181081011891365,0.2014144361019134,0.2365914285182953,1.0
99,TV,ec_centred25_alpha_u05,1.0,6.382991313934326,5.851015689322639,9.09202184472817,5.885499000549316,6.173405170440674,6.38576602935791,6.582381248474121,6.873060703277588,0.0
99,Display,ec_centred25_alpha_u05,1.0,3.64687705039978,3.316236184595215,9.97036542030627,3.3157851696014404,3.513676643371582,3.645909786224365,3.7805914878845215,3.9659862518310542,1.0
99,TV,ec_centred25_alpha_u05,2.0,5.079780101776123,4.716504464073664,7.702221856664915,4.522334098815918,4.840417861938477,5.080026626586914,5.317684650421143,5.645691394805908,1.0
99,Display,ec_centred25_alpha_u05,2.0,1.8187475204467771,1.665918802503892,9.17383954807296,1.5887027978897097,1.7148364782333374,1.8163092136383057,1.9136528968811035,2.0672359466552734,1.0
99,TV,ec_centred25_alpha_u05,3.0,4.1750946044921875,3.9078035602260175,6.839930414790629,3.552639961242676,3.9055352210998535,4.1691789627075195,4.441127300262451,4.828150749206543,1.0
99,Display,ec_centred25_alpha_u05,3.0,1.1104241609573364,1.0216685040520854,8.68732436727111,0.9412218332290648,1.0327999591827393,1.1075994968414309,1.1784542798995972,1.2968533039093018,1.0
99,TV,ec_centred25_alpha_u05,5.0,3.008105993270874,2.841578081710171,5.860402451460356,2.3830080032348633,2.730857610702514,2.9848756790161133,3.274245500564575,3.708868980407715,1.0
99,Display,ec_centred25_alpha_u05,5.0,0.5504791736602783,0.5100404193067946,7.928539155474157,0.4510640501976013,0.5034350156784058,0.5471916198730469,0.5911152362823486,0.6641266345977783,1.0
99,TV,ec_centred25_alpha_u05,10.0,1.641711950302124,1.564196790180722,4.955588747400896,1.15650475025177,1.4170546531677246,1.6088440418243408,1.8437347412109375,2.2247564792633057,1.0
99,Display,ec_centred25_alpha_u05,10.0,0.1888157278299331,0.1774389959467856,6.4116299928564935,0.1492120921611786,0.169713407754898,0.1870931982994079,0.2055806219577789,0.2357029765844345,1.0
101,TV,truth,1.0,5.87507505674133,,,,,,,,
101,TV,truth,2.0,4.762085789123219,,,,,,,,
101,TV,truth,3.0,3.960940107518028,,,,,,,,
101,TV,truth,5.0,2.8946315469787645,,,,,,,,
101,TV,truth,10.0,1.6027432811974631,,,,,,,,
101,Display,truth,1.0,3.3134590476125436,,,,,,,,
101,Display,truth,2.0,1.6613975450895584,,,,,,,,
101,Display,truth,3.0,1.0175821917812358,,,,,,,,
101,Display,truth,5.0,0.5071189688637499,,,,,,,,
101,Display,truth,10.0,0.1760192383592443,,,,,,,,
101,TV,default,1.0,5.491771221160889,5.87507505674133,-6.524237254477638,4.973209381103516,5.2683587074279785,5.493447780609131,5.705835342407227,6.031731128692627,1.0
101,Display,default,1.0,2.979259967803955,3.3134590476125436,-10.08610865582872,2.669245719909668,2.8495259284973145,2.977264881134033,3.1079366207122803,3.295310735702514,0.0
101,TV,default,2.0,3.4933159351348877,4.762085789123219,-26.6431540751796,3.05376935005188,3.3010525703430176,3.492350816726685,3.676671504974365,3.9429078102111816,0.0
101,Display,default,2.0,1.5655012130737305,1.6613975450895584,-5.772028031416077,1.3199002742767334,1.4600670337677002,1.5598748922348022,1.6636134386062622,1.8221185207366943,1.0
101,TV,default,3.0,2.45609974861145,3.960940107518028,-37.991999829796185,2.0738420486450195,2.287745237350464,2.452709197998047,2.6182045936584473,2.8649868965148926,0.0
101,Display,default,3.0,0.9862046241760254,1.0175821917812358,-3.083541345223939,0.7956607937812805,0.9000316262245178,0.9799708127975464,1.0635634660720823,1.1937580108642578,1.0
101,TV,default,5.0,1.4328843355178833,2.8946315469787645,-50.498558719383865,1.149641990661621,1.304495334625244,1.426673173904419,1.5537495613098145,1.7420116662979126,0.0
101,Display,default,5.0,0.5085939764976501,0.5071189688637499,0.2908602762790035,0.3923873603343963,0.4524817168712616,0.5018719434738159,0.5569067001342773,0.643265962600708,1.0
101,TV,default,10.0,0.5881235599517822,1.6027432811974631,-63.3051926124828,0.4421631991863251,0.5198227763175964,0.5844488739967346,0.6497756242752075,0.751918613910675,0.0
101,Display,default,10.0,0.1844142824411392,0.1760192383592443,4.769390073578861,0.1349429786205291,0.1599878966808319,0.1808271408081054,0.2054224163293838,0.244900032877922,1.0
101,TV,ec_centred25_alpha_u05,1.0,5.810914516448975,5.87507505674133,-1.0920803508498889,5.262816429138184,5.586235046386719,5.816065788269043,6.034533500671387,6.345790386199951,1.0
101,Display,ec_centred25_alpha_u05,1.0,3.037003517150879,3.3134590476125436,-8.343411718363026,2.720410108566284,2.9074785709381104,3.03830623626709,3.1623640060424805,3.351360559463501,1.0
101,TV,ec_centred25_alpha_u05,2.0,4.710189342498779,4.762085789123219,-1.0897839501962214,4.150946617126465,4.471952438354492,4.70382022857666,4.946238994598389,5.287659168243408,1.0
101,Display,ec_centred25_alpha_u05,2.0,1.5784462690353394,1.6613975450895584,-4.9928613593652305,1.3560434579849243,1.4855440855026243,1.5752546787261963,1.669925570487976,1.819684982299805,1.0
101,TV,ec_centred25_alpha_u05,3.0,3.925166606903076,3.960940107518028,-0.9031568174194926,3.313433885574341,3.665915489196778,3.9116289615631104,4.179812908172607,4.569019794464111,1.0
101,Display,ec_centred25_alpha_u05,3.0,0.9877220392227172,1.0175821917812358,-2.9344216909151566,0.8183717727661133,0.9145900011062622,0.9818009734153748,1.0543639659881592,1.1761895418167114,1.0
101,TV,ec_centred25_alpha_u05,5.0,2.8848507404327393,2.8946315469787645,-0.3378946987651621,2.2673959732055664,2.614435911178589,2.861639499664306,3.134634494781494,3.5815787315368652,1.0
101,Display,ec_centred25_alpha_u05,5.0,0.5052050948143005,0.5071189688637499,-0.3774013923670716,0.40349081158638,0.4594198167324066,0.5005908012390137,0.5470194816589355,0.6248783469200134,1.0
101,TV,ec_centred25_alpha_u05,10.0,1.6207044124603271,1.6027432811974631,1.120649293843523,1.131352424621582,1.3848421573638916,1.5902605056762695,1.8156602382659912,2.209315299987793,1.0
101,Display,ec_centred25_alpha_u05,10.0,0.1812168955802917,0.1760192383592443,2.952891552933168,0.1382834911346435,0.161564365029335,0.1785768270492553,0.1979269534349441,0.2324789017438888,1.0
555,TV,truth,1.0,5.872390506997097,,,,,,,,
555,TV,truth,2.0,4.75758526298426,,,,,,,,
555,TV,truth,3.0,3.956225830363134,,,,,,,,
555,TV,truth,5.0,2.890759968984129,,,,,,,,
555,TV,truth,10.0,1.600947662951077,,,,,,,,
555,Display,truth,1.0,3.3073036995613645,,,,,,,,
555,Display,truth,2.0,1.6535921188126272,,,,,,,,
555,Display,truth,3.0,1.0106214318912912,,,,,,,,
555,Display,truth,5.0,0.5022498356730681,,,,,,,,
555,Display,truth,10.0,0.1736817267594563,,,,,,,,
555,TV,default,1.0,4.932469367980957,5.872390506997097,-16.005766951230527,4.423436164855957,4.710506439208984,4.92622709274292,5.14581298828125,5.480375289916992,0.0
555,Display,default,1.0,3.00154972076416,3.3073036995613645,-9.244811077910851,2.7053422927856445,2.877868890762329,2.994184732437134,3.118660688400269,3.315866708755493,1.0
555,TV,default,2.0,3.1684062480926514,4.75758526298426,-33.40305905300317,2.7445826530456543,2.9863905906677246,3.160362720489502,3.3449020385742188,3.613162040710449,0.0
555,Display,default,2.0,1.4498076438903809,1.6535921188126272,-12.323744931039894,1.2406237125396729,1.3612489700317385,1.4406752586364746,1.5353251695632937,1.6723090410232544,1.0
555,TV,default,3.0,2.2451226711273193,3.956225830363134,-43.250897006522905,1.878049373626709,2.092538833618164,2.236497163772583,2.3994288444519043,2.6302664279937744,0.0
555,Display,default,3.0,0.8724740147590637,1.0106214318912912,-13.669551502949671,0.722899854183197,0.8062700033187866,0.8662935495376587,0.9343584775924684,1.0348273515701294,1.0
555,TV,default,5.0,1.3259955644607544,2.890759968984129,-54.12986278045299,1.0614283084869385,1.2151178121566772,1.3176017999649048,1.4361830949783323,1.6082963943481443,0.0
555,Display,default,5.0,0.4278052747249603,0.5022498356730681,-14.822217084121924,0.3435455560684204,0.3885016441345215,0.424230694770813,0.4629130661487579,0.5253947973251343,1.0
555,TV,default,10.0,0.5558478832244873,1.600947662951077,-65.28007154213427,0.4184374511241913,0.496322751045227,0.5500401258468628,0.6121535897254944,0.707335889339447,0.0
555,Display,default,10.0,0.1468376517295837,0.1736817267594563,-15.45590058938715,0.1139516904950141,0.1308304220438003,0.1447693109512329,0.1604224592447281,0.1866784542798996,1.0
555,TV,ec_centred25_alpha_u05,1.0,5.332790851593018,5.872390506997097,-9.188756346519078,4.804455280303955,5.104513168334961,5.325705528259277,5.54811429977417,5.8774189949035645,1.0
555,Display,ec_centred25_alpha_u05,1.0,3.06937837600708,3.3073036995613645,-7.193936365318965,2.767474412918091,2.9437255859375,3.0629563331604004,3.191534996032715,3.369981050491333,1.0
555,TV,ec_centred25_alpha_u05,2.0,4.381844520568848,4.75758526298426,-7.897719570867423,3.820543050765991,4.149128437042236,4.3845367431640625,4.609550952911377,4.934553623199463,1.0
555,Display,ec_centred25_alpha_u05,2.0,1.4952397346496582,1.6535921188126272,-9.57626626067104,1.293884515762329,1.4092227220535278,1.4896724224090576,1.5779989957809448,1.7092679738998413,1.0
555,TV,ec_centred25_alpha_u05,3.0,3.691317081451416,3.956225830363134,-6.695996646061097,3.093923807144165,3.4439079761505127,3.695712566375733,3.932124376296997,4.285331726074219,1.0
555,Display,ec_centred25_alpha_u05,3.0,0.903295397758484,1.0106214318912912,-10.619805868549204,0.7611667513847351,0.8408233523368835,0.8975694179534912,0.9618878364562988,1.0598516464233398,1.0
555,TV,ec_centred25_alpha_u05,5.0,2.758613348007202,2.890759968984129,-4.57134533460991,2.1731393337249756,2.495366096496582,2.760878086090088,3.0020592212677,3.386338949203491,1.0
555,Display,ec_centred25_alpha_u05,5.0,0.4444298446178436,0.5022498356730681,-11.512197107588806,0.3630508780479431,0.4076728820800781,0.4413732886314392,0.4775629043579101,0.5373552441596985,1.0
555,TV,ec_centred25_alpha_u05,10.0,1.5926222801208496,1.600947662951077,-0.5200284195974847,1.1196656227111816,1.3725178241729736,1.579176664352417,1.785048007965088,2.128378391265869,1.0
555,Display,ec_centred25_alpha_u05,10.0,0.15284064412117,0.1736817267594563,-11.999582815727372,0.1209991723299026,0.1382083296775818,0.1511621475219726,0.1657370328903198,0.1903982758522033,1.0
1320,TV,truth,1.0,5.86842961899998,,,,,,,,
1320,TV,truth,2.0,4.749306832200074,,,,,,,,
1320,TV,truth,3.0,3.9457982589352714,,,,,,,,
1320,TV,truth,5.0,2.8790399483219855,,,,,,,,
1320,TV,truth,10.0,1.5907222329206434,,,,,,,,
1320,Display,truth,1.0,3.316133419642419,,,,,,,,
1320,Display,truth,2.0,1.662529616120297,,,,,,,,
1320,Display,truth,3.0,1.0180600746083883,,,,,,,,
1320,Display,truth,5.0,0.5073138665727399,,,,,,,,
1320,Display,truth,10.0,0.1761015393774036,,,,,,,,
1320,TV,default,1.0,5.33500862121582,5.86842961899998,-9.0896718954782,4.787054538726807,5.114068031311035,5.3269243240356445,5.556225776672363,5.899539470672607,1.0
1320,Display,default,1.0,3.1316964626312256,3.316133419642419,-5.561807492989268,2.8078255653381348,3.001184463500977,3.1298270225524902,3.257411479949951,3.46999454498291,1.0
1320,TV,default,2.0,3.3335580825805664,4.749306832200074,-29.80958694900061,2.861133337020874,3.139845609664917,3.3352627754211426,3.525475263595581,3.822483539581299,0.0
1320,Display,default,2.0,1.487735629081726,1.662529616120297,-10.513736738505308,1.266945481300354,1.3892252445220947,1.4853650331497192,1.5796116590499878,1.7273521423339844,1.0
1320,TV,default,3.0,2.3193044662475586,3.9457982589352714,-41.22090603604766,1.920013189315796,2.146348237991333,2.3181772232055664,2.481287002563477,2.747492551803589,0.0
1320,Display,default,3.0,0.8873863816261292,1.0180600746083883,-12.835558160212202,0.7310994863510132,0.8148172497749329,0.881926417350769,0.9517085552215576,1.062232494354248,1.0
1320,TV,default,5.0,1.3371927738189695,2.8790399483219855,-53.554212590959814,1.051928162574768,1.2098850011825562,1.3306410312652588,1.455199122428894,1.6536107063293457,0.0
1320,Display,default,5.0,0.4306253790855407,0.5073138665727399,-15.11657625392413,0.342632919549942,0.3881936073303222,0.4262961149215698,0.467361569404602,0.5339547395706177,1.0
1320,TV,default,10.0,0.5424805879592896,1.5907222329206434,-65.89721469075913,0.3996496200561523,0.4755975306034088,0.5351154208183289,0.601929247379303,0.7050551772117615,0.0
1320,Display,default,10.0,0.1457502096891403,0.1761015393774036,-17.235130252449014,0.1116245985031127,0.128943532705307,0.1438979506492614,0.1596096009016037,0.1874688565731048,1.0
1320,TV,ec_centred25_alpha_u05,1.0,5.753025531768799,5.86842961899998,-1.9665241763749175,5.203952789306641,5.530141353607178,5.748395919799805,5.969526290893555,6.3257646560668945,1.0
1320,Display,ec_centred25_alpha_u05,1.0,3.2189595699310303,3.316133419642419,-2.9303359489639247,2.891294240951538,3.0913732051849365,3.216792583465576,3.346512794494629,3.5410444736480713,1.0
